DNA-21731-CG001Qv42Run240-19_S19.CG001v4.0.40	ratio of reads in largest cluster:0.01
DNA-22973-CG001Qv42Run240-22_S22.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-22973-CG001Qv42Run240-22_S22.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24374-CG001Qv42Run240-4_S4.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24463-CG001Qv42Run240-5_S5.CG001v3.4.25	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v3.4.39	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v3.4.98	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v4.0.7	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v4.0.8	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v4.0.21	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24463-CG001Qv42Run240-5_S5.CG001v4.0.58	clusters:0 reads:0 max_cluster:0
DNA-24463-CG001Qv42Run240-5_S5.CG001v3.4.66	clusters:0 reads:0 max_cluster:0
DNA-24464-CG001Qv42Run240-6_S6.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24465-CG001Qv42Run240-7_S7.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24471-CG001Qv42Run240-8_S8.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24471-CG001Qv42Run240-8_S8.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24472-CG001Qv42Run240-9_S9.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24472-CG001Qv42Run240-9_S9.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24473-CG001Qv42Run240-10_S10.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24473-CG001Qv42Run240-10_S10.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24474-CG001Qv42Run240-11_S11.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24474-CG001Qv42Run240-11_S11.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24477-CG001Qv42Run240-12_S12.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24477-CG001Qv42Run240-12_S12.CG001v4.0.40	ratio of reads in largest cluster:0.01
DNA-24478-CG001Qv42Run240-13_S13.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24479-CG001Qv42Run240-14_S14.CG001v4.0.40	ratio of reads in largest cluster:0.01
DNA-24481-CG001Qv42Run240-15_S15.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24561-CG001Qv42Run240-16_S16.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24562-CG001Qv42Run240-17_S17.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24622-CG001Qv42Run240-18_S18.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24622-CG001Qv42Run240-18_S18.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24715-CG001Qv42Run240-21_S21.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24716-CG001Qv42Run240-24_S24.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24716-CG001Qv42Run240-24_S24.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24794-CG001Qv42Run240-23_S23.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
DNA-24794-CG001Qv42Run240-23_S23.CG001v4.0.40	ratio of reads in largest cluster:0.0
DNA-24795-CG001Qv42Run240-20_S20.CG001v4.0.40	ratio of reads in largest cluster:0.01
NF-CG001Qv42Run240-3_S3.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
NF-CG001Qv42Run240-3_S3.CG001v4.0.40	ratio of reads in largest cluster:0.0
QMRS-CG001Qv42Run240-2_S2.CG001v3.4.130	clusters:0 reads:0 max_cluster:0
QMRS-CG001Qv42Run240-2_S2.CG001v4.0.40	ratio of reads in largest cluster:0.0
